source_file	source_enum	old_name	value	canonical_file	canonical_name	reason
include/SOURCE/KB_TYPES.h	MonsterFlags	MONSTER_ABILITY_FLAG_AI_EXCLUDED	16	include/SOURCE/KB_TYPES.h	MONSTER_FLAGS_AI_EXCLUDED	Duplicate spelling of the same attributes bit and predicate; contextual state aliases remain separate.
include/SOURCE/KB_TYPES.h	MonsterFlags	MONSTER_ATTRIBUTE_RETALIATED	64	include/SOURCE/KB_TYPES.h	MONSTER_FLAGS_RETALIATED	Both names read or write the same recovered monster attributes field and bit.
include/SOURCE/KB_TYPES.h	MonsterFlags	MONSTER_ATTRIBUTE_WOKE_FROM_DAMAGE	128	include/SOURCE/KB_TYPES.h	MONSTER_FLAGS_WOKE_FROM_DAMAGE	Both names read or write the same recovered monster attributes field and bit.
include/SOURCE/KB_TYPES.h	MonsterFlags	MONSTER_ABILITY_FLAG_FULL_AI_QUANTITY	128	include/SOURCE/KB_TYPES.h	MONSTER_FLAGS_FULL_AI_QUANTITY	Duplicate spelling of the same attributes bit and predicate; contextual state aliases remain separate.
include/SOURCE/KB_TYPES.h	MonsterFlags	COMBAT_ARMY_FLAG_FULL_AI_QUANTITY	128	include/SOURCE/KB_TYPES.h	MONSTER_FLAGS_FULL_AI_QUANTITY	Duplicate spelling of the same attributes bit and predicate; contextual state aliases remain separate.
include/SOURCE/KB_TYPES.h	MonsterFlags	MONSTER_ATTRIBUTE_UNDEAD	1024	include/SOURCE/KB_TYPES.h	MONSTER_FLAGS_UNDEAD	Both names read or write the same recovered monster attributes field and bit.
include/SOURCE/KB_TYPES.h	MonsterFlags	MONSTER_ABILITY_FLAG_SUMMONED	2048	include/SOURCE/KB_TYPES.h	MONSTER_FLAGS_SUMMONED	Duplicate spelling of the same attributes bit and predicate; contextual state aliases remain separate.
include/SOURCE/Overview.h	OverviewLayoutConstant	OVERVIEW_TROOP_SLOTS	5	include/SOURCE/armyGroup.h	ARMY_GROUP_SLOT_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: ARMY_GROUP_SLOT_COUNT.
include/SOURCE/Overview.h	OverviewLayoutConstant	OVERVIEW_ARTIFACT_SLOTS	14	include/SOURCE/hero.h	HERO_ARTIFACT_SLOT_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: HERO_ARTIFACT_SLOT_COUNT.
include/SOURCE/PHILAI.h	AIPurchaseConstant	AI_PLAYER_COUNT	6	include/SOURCE/GAME.h	GAME_PLAYER_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: GAME_PLAYER_COUNT.
include/SOURCE/PHILAI.h	AIBattleConstant	AI_BATTLE_ARTIFACT_SLOT_COUNT	14	include/SOURCE/hero.h	HERO_ARTIFACT_SLOT_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: HERO_ARTIFACT_SLOT_COUNT.
include/SOURCE/PHILAI.h	AIGenericSiteConstant	AI_GENERIC_SITE_ARMY_SLOTS	5	include/SOURCE/armyGroup.h	ARMY_GROUP_SLOT_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: ARMY_GROUP_SLOT_COUNT.
include/SOURCE/REMOTE.h	RemoteConstant	REMOTE_PLAYER_COUNT	6	include/SOURCE/GAME.h	GAME_PLAYER_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: GAME_PLAYER_COUNT.
include/SOURCE/REQUEST.h	RequestConstant	MAP_HEADER_PLAYER_COUNT	6	include/SOURCE/GAME.h	GAME_PLAYER_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: GAME_PLAYER_COUNT.
include/SOURCE/SPELLS.h	SpellCastConstant	SPELL_ADJACENT_DIRECTION_COUNT	6	include/SOURCE/combatTypes.h	COMBAT_DIRECTION_ADJACENT_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: COMBAT_DIRECTION_ADJACENT_COUNT.
include/SOURCE/TOWNMGR.h	TownManagerConstant	TOWN_ARMY_SLOT_COUNT	5	include/SOURCE/armyGroup.h	ARMY_GROUP_SLOT_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: ARMY_GROUP_SLOT_COUNT.
include/SOURCE/TOWNMGR.h	TownManagerConstant	TOWN_THIEVES_PLAYER_COUNT	6	include/SOURCE/GAME.h	GAME_PLAYER_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: GAME_PLAYER_COUNT.
include/SOURCE/Wsnetwin.h	WinsockTransportConstant	WS_TRANSPORT_PLAYER_COUNT	6	include/SOURCE/GAME.h	GAME_PLAYER_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: GAME_PLAYER_COUNT.
include/SOURCE/X_GLOBAL.h	GlobalConstant	X_GLOBAL_PLAYER_COUNT	6	include/SOURCE/GAME.h	GAME_PLAYER_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: GAME_PLAYER_COUNT.
include/SOURCE/X_GLOBAL.h	KbGameTableConstant	KB_COMBAT_SPEED_TEXT_COUNT	3	include/SOURCE/X_GLOBAL.h	KB_COMBAT_SPEED_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: KB_COMBAT_SPEED_COUNT.
include/SOURCE/advManager.h	AdventureManagerStorageConstant	ADVMGR_PLAYER_FLAG_ICON_COUNT	6	include/SOURCE/GAME.h	GAME_PLAYER_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: GAME_PLAYER_COUNT.
include/SOURCE/combatManager.h	CombatGridConstant	COMBAT_ARMY_SLOT_COUNT_DRAWING	20	include/SOURCE/combatManager.h	COMBAT_ARMY_SLOT_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: COMBAT_ARMY_SLOT_COUNT.
include/SOURCE/combatManager.h	CombatGridConstant	COMBAT_ARMY_CAPACITY	20	include/SOURCE/combatManager.h	COMBAT_ARMY_SLOT_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: COMBAT_ARMY_SLOT_COUNT.
include/SOURCE/combatManager.h	CombatAIConstant	COMBAT_AI_ARMY_SLOT_COUNT	20	include/SOURCE/combatManager.h	COMBAT_ARMY_SLOT_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: COMBAT_ARMY_SLOT_COUNT.
include/SOURCE/combatManager.h	CombatAIConstant	COMBAT_AI_GROUP_SLOT_COUNT	5	include/SOURCE/armyGroup.h	ARMY_GROUP_SLOT_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: ARMY_GROUP_SLOT_COUNT.
include/SOURCE/combatManager.h	CombatAIConstant	COMBAT_AI_ADJACENT_DIRECTION_COUNT	6	include/SOURCE/combatTypes.h	COMBAT_DIRECTION_ADJACENT_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: COMBAT_DIRECTION_ADJACENT_COUNT.
include/SOURCE/combatManager.h	CombatSpellAIConstant	COMBAT_SPELL_AI_CURE_POINTS_PER_POWER	5	include/SOURCE/SPELLS.h	SPELL_CURE_HIT_POINTS_PER_POWER	AI evaluates the same spell coefficient as execution; Cold Ring and both fire spells share Fireball().
include/SOURCE/combatManager.h	CombatSpellAIConstant	COMBAT_SPELL_AI_RESURRECT_POINTS_PER_POWER	50	include/SOURCE/SPELLS.h	RESURRECT_HIT_POINTS_PER_POWER	AI evaluates the same spell coefficient as execution; Cold Ring and both fire spells share Fireball().
include/SOURCE/combatManager.h	CombatSpellAIConstant	COMBAT_SPELL_AI_FIRE_DAMAGE_PER_POWER	10	include/SOURCE/SPELLS.h	SPELL_FIREBALL_DAMAGE_PER_POWER	AI evaluates the same spell coefficient as execution; Cold Ring and both fire spells share Fireball().
include/SOURCE/combatManager.h	CombatSpellAIConstant	COMBAT_SPELL_AI_LIGHTNING_DAMAGE_PER_POWER	25	include/SOURCE/SPELLS.h	SPELL_LIGHTNING_DAMAGE_PER_POWER	AI evaluates the same spell coefficient as execution; Cold Ring and both fire spells share Fireball().
include/SOURCE/combatManager.h	CombatSpellAIConstant	COMBAT_SPELL_AI_CHAIN_LIGHTNING_DAMAGE_PER_POWER	40	include/SOURCE/SPELLS.h	CHAIN_LIGHTNING_INITIAL_DAMAGE_PER_POWER	AI evaluates the same spell coefficient as execution; Cold Ring and both fire spells share Fireball().
include/SOURCE/combatManager.h	CombatSpellAIConstant	COMBAT_SPELL_AI_HOLY_WORD_DAMAGE_PER_POWER	10	include/SOURCE/SPELLS.h	SPELL_HOLY_WORD_DAMAGE_PER_POWER	AI evaluates the same spell coefficient as execution; Cold Ring and both fire spells share Fireball().
include/SOURCE/combatManager.h	CombatSpellAIConstant	COMBAT_SPELL_AI_HOLY_SHOUT_DAMAGE_PER_POWER	20	include/SOURCE/SPELLS.h	SPELL_HOLY_SHOUT_DAMAGE_PER_POWER	AI evaluates the same spell coefficient as execution; Cold Ring and both fire spells share Fireball().
include/SOURCE/combatManager.h	CombatSpellAIConstant	COMBAT_SPELL_AI_MAGIC_ARROW_DAMAGE_PER_POWER	10	include/SOURCE/SPELLS.h	SPELL_MAGIC_ARROW_DAMAGE_PER_POWER	AI evaluates the same spell coefficient as execution; Cold Ring and both fire spells share Fireball().
include/SOURCE/combatManager.h	CombatSpellAIConstant	COMBAT_SPELL_AI_ARMAGEDDON_DAMAGE_PER_POWER	50	include/SOURCE/SPELLS.h	SPELL_ARMAGEDDON_DAMAGE_PER_POWER	AI evaluates the same spell coefficient as execution; Cold Ring and both fire spells share Fireball().
include/SOURCE/combatManager.h	CombatSpellAIConstant	COMBAT_SPELL_AI_ELEMENTAL_STORM_DAMAGE_PER_POWER	25	include/SOURCE/SPELLS.h	SPELL_ELEMENTAL_STORM_DAMAGE_PER_POWER	AI evaluates the same spell coefficient as execution; Cold Ring and both fire spells share Fireball().
include/SOURCE/combatManager.h	CombatSpellAIConstant	COMBAT_SPELL_AI_COLD_RAY_DAMAGE_PER_POWER	20	include/SOURCE/SPELLS.h	SPELL_COLD_RAY_DAMAGE_PER_POWER	AI evaluates the same spell coefficient as execution; Cold Ring and both fire spells share Fireball().
include/SOURCE/combatManager.h	CombatSpellAIConstant	COMBAT_SPELL_AI_COLD_RING_DAMAGE_PER_POWER	10	include/SOURCE/SPELLS.h	SPELL_FIREBALL_DAMAGE_PER_POWER	AI evaluates the same spell coefficient as execution; Cold Ring and both fire spells share Fireball().
include/SOURCE/combatManager.h	CombatSpellAIConstant	COMBAT_SPELL_AI_DEATH_RIPPLE_DAMAGE_PER_POWER	5	include/SOURCE/SPELLS.h	SPELL_DEATH_RIPPLE_DAMAGE_PER_POWER	AI evaluates the same spell coefficient as execution; Cold Ring and both fire spells share Fireball().
include/SOURCE/combatManager.h	CombatSpellAIConstant	COMBAT_SPELL_AI_DEATH_WAVE_DAMAGE_PER_POWER	10	include/SOURCE/SPELLS.h	SPELL_DEATH_WAVE_DAMAGE_PER_POWER	AI evaluates the same spell coefficient as execution; Cold Ring and both fire spells share Fireball().
include/SOURCE/kbwin.h	KbWinConstant	KBWIN_MENU_ENTRY_COUNT	70	include/SOURCE/KB_TYPES.h	MENU_ENABLE_STATUS_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: MENU_ENABLE_STATUS_COUNT.
include/SOURCE/strip.h	StripConstant	STRIP_ARMY_SLOT_COUNT	5	include/SOURCE/armyGroup.h	ARMY_GROUP_SLOT_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: ARMY_GROUP_SLOT_COUNT.
src/SOURCE/ADVMGR.cpp	AdventureDrawConstant	DRAW_VIEW_CELLS	15	src/SOURCE/ADVMGR.cpp	VIEW_CELL_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: VIEW_CELL_COUNT.
src/SOURCE/ADVMGR.cpp	AdventureDrawConstant	DRAW_LAST_CELL	14	src/SOURCE/ADVMGR.cpp	VIEW_LAST_CELL	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: VIEW_LAST_CELL.
src/SOURCE/ADVMGR.cpp	AdventureScrollConstant	VIEW_CENTER_OFFSET	7	src/SOURCE/ADVMGR.cpp	VIEW_CENTER_CELL	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: VIEW_CENTER_CELL.
src/SOURCE/ADVMGR.cpp	AdventureHoverConstant	HOVER_VIEW_CELLS	15	src/SOURCE/ADVMGR.cpp	VIEW_CELL_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: VIEW_CELL_COUNT.
src/SOURCE/ADVMGR.cpp	AdventureHoverConstant	HOVER_MAX_CELL	14	src/SOURCE/ADVMGR.cpp	VIEW_LAST_CELL	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: VIEW_LAST_CELL.
src/SOURCE/ADVMGR.cpp	AdventureStateConstant	OBJECT_ICON_COUNT	64	include/SOURCE/advManager.h	ADVMGR_OBJECT_ICON_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: ADVMGR_OBJECT_ICON_COUNT.
src/SOURCE/ADVMGR.cpp	AdventureStateConstant	HERO_ICON_COUNT	8	include/SOURCE/advManager.h	ADVMGR_HERO_ICON_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: ADVMGR_HERO_ICON_COUNT.
src/SOURCE/ADVMGR.cpp	AdventureStateConstant	CURSOR_SAMPLE_COUNT	9	include/SOURCE/advManager.h	ADVMGR_CURSOR_SAMPLE_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: ADVMGR_CURSOR_SAMPLE_COUNT.
src/SOURCE/ADVMGR.cpp	AdventureStateConstant	SOUND_CELL_COUNT	4	include/SOURCE/advManager.h	ADVMGR_ACTIVE_SOUND_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: ADVMGR_ACTIVE_SOUND_COUNT.
src/SOURCE/ADVMGR.cpp	AdventureTeleportConstant	TELEPORT_VIEW_CENTER	7	src/SOURCE/ADVMGR.cpp	VIEW_CENTER_CELL	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: VIEW_CENTER_CELL.
src/SOURCE/ADVMGR.cpp	AdventureSummonBoatConstant	SUMMON_CENTER_OFFSET	7	src/SOURCE/ADVMGR.cpp	VIEW_CENTER_CELL	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: VIEW_CENTER_CELL.
src/SOURCE/ADVMGR.cpp	AdventureSearchConstant	ARTIFACT_CAPACITY	14	include/SOURCE/hero.h	HERO_ARTIFACT_SLOT_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: HERO_ARTIFACT_SLOT_COUNT.
src/SOURCE/ADVMGR.cpp	AdventureComboDrawConstant	COMBO_VIEW_CELLS	15	src/SOURCE/ADVMGR.cpp	VIEW_CELL_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: VIEW_CELL_COUNT.
src/SOURCE/ADVMGR.cpp	AdventureRadarConstant	RADAR_CURRENT_CELL	7	src/SOURCE/ADVMGR.cpp	VIEW_CENTER_CELL	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: VIEW_CENTER_CELL.
src/SOURCE/ADVMGR.cpp	AdventureArmyQuickViewConstant	ARMY_QUICK_SLOT_COUNT	5	include/SOURCE/armyGroup.h	ARMY_GROUP_SLOT_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: ARMY_GROUP_SLOT_COUNT.
src/SOURCE/ADVMGR.cpp	AdventureArmyQuickViewConstant	ARMY_QUICK_FIVE_STACK_COUNT	5	include/SOURCE/armyGroup.h	ARMY_GROUP_SLOT_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: ARMY_GROUP_SLOT_COUNT.
src/SOURCE/ADVMGR.cpp	AdventureBottomHeroViewConstant	BOTTOM_HERO_ARMY_SLOTS	5	include/SOURCE/armyGroup.h	ARMY_GROUP_SLOT_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: ARMY_GROUP_SLOT_COUNT.
src/SOURCE/ADVMGR.cpp	AdventureSaveConstant	SAVE_PLAYER_COUNT	6	include/SOURCE/GAME.h	GAME_PLAYER_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: GAME_PLAYER_COUNT.
src/SOURCE/ADVMGR.cpp	AdventureBottomViewConstant	BOTTOM_VIEW_WIDGET_CAPACITY	12	include/SOURCE/advManager.h	ADVMGR_BOTTOM_VIEW_WIDGET_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: ADVMGR_BOTTOM_VIEW_WIDGET_COUNT.
src/SOURCE/ARMY.cpp	ArmySpellChanceConstant	CURE_HIT_POINTS_PER_POWER	5	include/SOURCE/SPELLS.h	SPELL_CURE_HIT_POINTS_PER_POWER	Execution coefficient moved to the spell owner header for direct reuse by AI scoring.
src/SOURCE/EVENTS.cpp	CombatMonsterEventConstant	MONSTER_ARMY_SLOTS	5	include/SOURCE/armyGroup.h	ARMY_GROUP_SLOT_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: ARMY_GROUP_SLOT_COUNT.
src/SOURCE/GAME.cpp	RemoteSaveConstant	TRANSMIT_FILENAME_CAPACITY	452	src/SOURCE/GAME.cpp	SAVE_PATH_CAPACITY	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: SAVE_PATH_CAPACITY.
src/SOURCE/GAME.cpp	RemoteSaveConstant	RECEIVE_FILENAME_CAPACITY	452	src/SOURCE/GAME.cpp	SAVE_PATH_CAPACITY	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: SAVE_PATH_CAPACITY.
src/SOURCE/GAME.cpp	RemoteSaveConstant	REMOTE_HEADER_CAPACITY	256	include/SOURCE/REMOTE_SAVE.h	REMOTE_SAVE_BUFFER_SIZE	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: REMOTE_SAVE_BUFFER_SIZE.
src/SOURCE/GAME.cpp	RemoteSaveConstant	REMOTE_PACKET_PAYLOAD_SIZE	200	include/SOURCE/REMOTE_SAVE.h	REMOTE_SAVE_CHUNK_SIZE	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: REMOTE_SAVE_CHUNK_SIZE.
src/SOURCE/GAME.cpp	RemoteSaveConstant	REMOTE_DECODE_BUFFER_SIZE	700000	src/SOURCE/GAME.cpp	JOIN_BUFFER_SIZE	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: JOIN_BUFFER_SIZE.
src/SOURCE/GAME.cpp	GameTimeEventConstant	EVENT_DAYS_PER_WEEK	7	include/SOURCE/GAME.h	CALENDAR_DAYS_PER_WEEK	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: CALENDAR_DAYS_PER_WEEK.
src/SOURCE/GAME.cpp	GameTimeEventConstant	EVENT_DAYS_PER_MONTH	28	include/SOURCE/GAME.h	CALENDAR_DAYS_PER_MONTH	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: CALENDAR_DAYS_PER_MONTH.
src/SOURCE/GAME.cpp	GamePasswordConstant	PASSWORD_INDEX_COUNT	8	include/SOURCE/X_GLOBAL.h	X_GLOBAL_PASSWORD_STRING_INDEX_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: X_GLOBAL_PASSWORD_STRING_INDEX_COUNT.
src/SOURCE/HERO.cpp	HeroUiConstant	UI_ARMY_SLOT_COUNT	5	include/SOURCE/armyGroup.h	ARMY_GROUP_SLOT_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: ARMY_GROUP_SLOT_COUNT.
src/SOURCE/Newgame.cpp	NewGameConstant	GAME_PLAYER_CONTROL_COUNT	6	include/SOURCE/GAME.h	GAME_PLAYER_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: GAME_PLAYER_COUNT.
src/SOURCE/Newgame.cpp	NewGameConstant	GAME_DAYS_PER_WEEK	7	include/SOURCE/GAME.h	CALENDAR_DAYS_PER_WEEK	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: CALENDAR_DAYS_PER_WEEK.
src/SOURCE/Newgame.cpp	NewGameConstant	GAME_DAYS_PER_MONTH	28	include/SOURCE/GAME.h	CALENDAR_DAYS_PER_MONTH	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: CALENDAR_DAYS_PER_MONTH.
src/SOURCE/PHILAI.cpp	AISecondarySkillConstant	SECONDARY_SKILL_ARMY_SLOTS	5	include/SOURCE/armyGroup.h	ARMY_GROUP_SLOT_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: ARMY_GROUP_SLOT_COUNT.
src/SOURCE/PHILAI.cpp	AICreaturePurchaseConstant	CREATURE_PURCHASE_ARMY_SLOT_COUNT	5	include/SOURCE/armyGroup.h	ARMY_GROUP_SLOT_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: ARMY_GROUP_SLOT_COUNT.
src/SOURCE/SPELLS.cpp	MassSpellConstant	HOLY_WORD_DAMAGE_PER_POWER	10	include/SOURCE/SPELLS.h	SPELL_HOLY_WORD_DAMAGE_PER_POWER	Execution coefficient moved to the spell owner header for direct reuse by AI scoring.
src/SOURCE/SPELLS.cpp	MassSpellConstant	HOLY_SHOUT_DAMAGE_PER_POWER	20	include/SOURCE/SPELLS.h	SPELL_HOLY_SHOUT_DAMAGE_PER_POWER	Execution coefficient moved to the spell owner header for direct reuse by AI scoring.
src/SOURCE/SPELLS.cpp	MassSpellConstant	DEATH_RIPPLE_DAMAGE_PER_POWER	5	include/SOURCE/SPELLS.h	SPELL_DEATH_RIPPLE_DAMAGE_PER_POWER	Execution coefficient moved to the spell owner header for direct reuse by AI scoring.
src/SOURCE/SPELLS.cpp	MassSpellConstant	DEATH_WAVE_DAMAGE_PER_POWER	10	include/SOURCE/SPELLS.h	SPELL_DEATH_WAVE_DAMAGE_PER_POWER	Execution coefficient moved to the spell owner header for direct reuse by AI scoring.
src/SOURCE/TOWNMGR.cpp	WellConstant	WELL_DWELLING_TYPE_STORAGE_COUNT	6	include/SOURCE/TOWNMGR.h	TOWN_WELL_DWELLING_COUNT	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: TOWN_WELL_DWELLING_COUNT.
src/SOURCE/Viewwrld.cpp	ViewWorldConstant	WORLD_PALETTE_SIZE	768	include/BASE/palette.h	PALETTE_DATA_SIZE	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: PALETTE_DATA_SIZE.
src/SOURCE/Viewwrld.cpp	ViewWorldConstant	WORLD_NO_SPRITE	255	include/EDITOR/mapcell.h	MAPCELL_SPRITE_NONE	Consumers use the same storage/index domain, calendar unit, or existing shared capacity: MAPCELL_SPRITE_NONE.
include/BASE/MiscGraphicsConstants.h	MiscPaletteConstant	MISC_PALETTE_COMPONENT_BYTES	3	include/BASE/palette.h	PALETTE_CHANNEL_COUNT	Same RGB palette representation: three channels, 256 colors and six-bit channel levels.
include/BASE/MiscGraphicsConstants.h	MiscPaletteConstant	MISC_PALETTE_BYTE_COUNT	768	include/BASE/palette.h	PALETTE_DATA_SIZE	Same RGB palette representation: three channels, 256 colors and six-bit channel levels.
include/BASE/MiscGraphicsConstants.h	MiscPaletteConstant	MISC_PALETTE_LEVEL_COUNT	64	include/BASE/display.h	PALETTE_LEVEL_COUNT	Same RGB palette representation: three channels, 256 colors and six-bit channel levels.
include/BASE/MiscGraphicsConstants.h	MiscPaletteConstant	MISC_PALETTE_MAX_LEVEL	63	include/BASE/display.h	PALETTE_CHANNEL_MAX	Same RGB palette representation: three channels, 256 colors and six-bit channel levels.
include/BASE/baseManager.h	BaseManagerPriorityConstant	INPUT_MANAGER_PRIORITY	-1	include/BASE/baseManager.h	BASE_MANAGER_PRIORITY_UNASSIGNED	Same owner storage/index, selected asset, encoded field or gameplay rule: BASE_MANAGER_PRIORITY_UNASSIGNED.
include/BASE/baseManager.h	BaseManagerPriorityConstant	SOUND_MANAGER_PRIORITY	-1	include/BASE/baseManager.h	BASE_MANAGER_PRIORITY_UNASSIGNED	Same owner storage/index, selected asset, encoded field or gameplay rule: BASE_MANAGER_PRIORITY_UNASSIGNED.
include/BASE/bitmap.h	BitmapType	COMBAT_MISSILE_BITMAP_TYPE	33	include/BASE/bitmap.h	BITMAP_TYPE_MEMORY	Same owner storage/index, selected asset, encoded field or gameplay rule: BITMAP_TYPE_MEMORY.
include/BASE/inputManager.h	InputLogicalExtent	INPUT_GAME_WIDTH	640	include/BASE/display.h	LOGICAL_SCREEN_WIDTH	Input coordinate conversion uses the logical framebuffer width.
include/BASE/inputManager.h	InputLogicalExtent	INPUT_GAME_HEIGHT	480	include/BASE/display.h	LOGICAL_SCREEN_HEIGHT	Input coordinate conversion uses the logical framebuffer height.
include/BASE/mouseManager.h	MouseManagerConstant	MOUSE_SCREEN_WIDTH	640	include/BASE/display.h	LOGICAL_SCREEN_WIDTH	Same fixed logical framebuffer dimension or inclusive framebuffer bound.
include/BASE/mouseManager.h	MouseManagerConstant	MOUSE_SCREEN_HEIGHT	480	include/BASE/display.h	LOGICAL_SCREEN_HEIGHT	Same fixed logical framebuffer dimension or inclusive framebuffer bound.
include/EDITOR/mapcell.h	TilesetId	ABANDONED_MINE_TILESET_CENTER	29	include/EDITOR/mapcell.h	TILESET_EXTRAOVR	Same tileset ID selected in the map object sprite record.
include/EDITOR/mapcell.h	TilesetId	ABANDONED_MINE_TILESET_TOP_A	56	include/EDITOR/mapcell.h	TILESET_OBJNDIRT	Same tileset ID selected in the map object sprite record.
include/EDITOR/mapcell.h	TilesetId	ABANDONED_MINE_TILESET_TOP_B	51	include/EDITOR/mapcell.h	TILESET_OBJNGRAS	Same tileset ID selected in the map object sprite record.
include/EDITOR/mapcell.h	TilesetId	ABANDONED_MINE_TILESET_BOTTOM_A	26	include/EDITOR/mapcell.h	TILESET_MTNDIRT	Same tileset ID selected in the map object sprite record.
include/EDITOR/mapcell.h	TilesetId	ABANDONED_MINE_TILESET_BOTTOM_B	32	include/EDITOR/mapcell.h	TILESET_MTNGRAS	Same tileset ID selected in the map object sprite record.
include/EDITOR/mapcell.h	TilesetId	RANDOM_TOWN_OBJECT_TILESET	35	include/EDITOR/mapcell.h	TILESET_OBJNTOWN	Same tileset ID selected in the map object sprite record.
include/EDITOR/mapcell.h	TilesetId	RANDOM_TOWN_OVERLAY_TILESET	37	include/EDITOR/mapcell.h	TILESET_OBJNTWSH	Same tileset ID selected in the map object sprite record.
include/EDITOR/mapcell.h	TilesetId	RANDOM_TOWN_SOURCE_TILESET	38	include/EDITOR/mapcell.h	TILESET_OBJNTWRD	Same tileset ID selected in the map object sprite record.
include/SOURCE/ADVMGR.h	AdventureRemoteConstant	ADVMGR_REMOTE_PAYLOAD_VIEW_SIZE	247	include/SOURCE/REMOTE_TYPES.h	REMOTE_MESSAGE_PAYLOAD_SIZE	Same owner storage/index, selected asset, encoded field or gameplay rule: REMOTE_MESSAGE_PAYLOAD_SIZE.
include/SOURCE/ADVMGR.h	AdventureSystemOptionsConstant	ADVMGR_SYSTEM_OPTIONS_DRAW_MASK	32767	include/BASE/heroWindow.h	WINDOW_DRAW_ID_LIMIT	Same inclusive draw-ID bound passed to DrawWindow.
include/SOURCE/ARMY.h	ArmyAnimationSequence	COMBAT_CREATURE_CYCLE_SEQUENCE_FIRST	8	include/SOURCE/ARMY.h	ARMY_ANIMATION_STANDING_FIRST	Same owner storage/index, selected asset, encoded field or gameplay rule: ARMY_ANIMATION_STANDING_FIRST.
include/SOURCE/ARMY.h	ArmyCombatConstant	ARMY_HEX_COLUMNS	13	include/SOURCE/combatTypes.h	COMBAT_GRID_ROW_LENGTH	Same owner storage/index, selected asset, encoded field or gameplay rule: COMBAT_GRID_ROW_LENGTH.
include/SOURCE/ARMY.h	ArmyCombatConstant	ARMY_COMBAT_WIDTH	640	include/BASE/display.h	LOGICAL_SCREEN_WIDTH	Combat surface uses the full logical framebuffer width.
